policy_number;start_date;end_date;cancellation_date;premium;discount;year
16770;29.10.2018;29.10.2019;29.10.2019;206,2043671;18,91983691;2018
16772;16.06.2019;16.06.2020;;356,8053667;0,217412833;2019
16773;08.09.2018;08.09.2019;;320,2851443;5,682617801;2018
16774;29.04.2017;29.04.2018;29.04.2018;392,0809774;0,215468491;2017
16776;14.03.2017;14.03.2018;14.03.2018;357,6583047;0,272107865;2017
16777;30.05.2019;30.05.2020;;564,9477751;0,861266783;2019
16778;14.04.2019;14.04.2020;04.05.2019;569,0189436;2,766129153;2019
16779;23.09.2019;23.09.2020;;421,4177484;11,25571529;2019
16780;15.07.2019;15.07.2020;;304,9790694;23,12820376;2019
16781;14.02.2016;14.02.2017;14.02.2017;538,4420816;0,767127896;2016
16783;14.11.2018;14.11.2019;;328,1026934;11,23013856;2018
16784;17.05.2017;17.05.2018;04.09.2017;450,7205239;0,432730366;2017
16785;08.10.2017;08.10.2018;08.04.2018;1008,668691;8,155392837;2017
16787;07.01.2018;07.01.2019;;680,458679;0,887071762;2018
16788;16.01.2017;16.01.2018;16.01.2018;558,2903476;0,581386757;2017
16789;25.06.2016;25.06.2017;;289,7556231;0,952839181;2016
16790;02.11.2019;02.11.2020;;347,2030017;15,99426187;2019
16791;05.10.2016;05.10.2017;05.10.2017;708,309215;0,668149541;2016
16792;31.12.2018;31.12.2019;21.06.2019;299,6308721;0,526047359;2018
16793;12.07.2018;12.07.2019;;405,7921784;0,173377241;2018
16794;05.09.2018;05.09.2019;;484,2683865;20,27301797;2018
16795;06.03.2016;06.03.2017;06.03.2017;751,243638;8,981168557;2016
16796;16.02.2017;16.02.2018;16.02.2018;533,9745818;0,542468911;2017
16797;28.03.2018;28.03.2019;28.03.2019;303,4649942;5,552003692;2018
16798;01.06.2019;01.06.2020;;262,9472077;16,76335304;2019
16799;29.03.2019;29.03.2020;;378,890421;10,87916731;2019
16800;17.01.2019;17.01.2020;;259,3376676;0,949490053;2019
16801;05.10.2018;05.10.2019;05.10.2019;371,7685793;8,794315229;2018
16802;14.06.2018;14.06.2019;;342,3567948;7,261969783;2018
16805;13.10.2016;29.08.2017;29.08.2017;465,1876564;0,508397263;2016
16807;09.02.2016;09.02.2017;09.02.2017;475,7455671;0,122713131;2016
16808;06.10.2018;06.10.2019;;268,9404681;0,32462128;2018
16809;07.04.2019;07.04.2020;;303,4350754;7,235519164;2019
16811;26.06.2018;26.06.2019;26.06.2019;677,5204966;0,1625043;2018
16812;05.05.2019;05.05.2020;;296,4401102;23,6533857;2019
16813;14.09.2017;14.09.2018;14.09.2018;450,0029781;15,66228672;2017
16814;12.03.2016;12.03.2017;12.03.2017;608,5560758;0,325534401;2016
16815;01.10.2018;03.01.2019;03.01.2019;544,1878391;9,139271527;2018
16816;07.02.2018;07.02.2019;07.02.2019;289,9937254;1,831196506;2018
16817;28.02.2018;28.02.2019;;385,0163995;10,87199598;2018
16818;31.03.2018;31.03.2019;31.03.2019;206,3547142;8,639124091;2018
16819;30.09.2019;30.09.2020;;378,5799966;12,44927605;2019
16821;18.04.2018;18.04.2019;18.04.2019;259,7202781;0,050499269;2018
16824;27.02.2019;27.02.2020;;282,8963234;15,31250299;2019
16825;18.08.2018;18.08.2019;;213,3420196;2,12843375;2018
16826;26.10.2018;26.10.2019;;483,0888897;2,776977921;2018
16828;26.03.2018;26.03.2019;;616,9036429;12,5021142;2018
16829;04.08.2016;04.08.2017;04.08.2017;548,7584856;2,995057201;2016
16831;17.08.2017;17.08.2018;;209,0687817;4,591336943;2017
16834;24.09.2016;24.09.2017;24.09.2017;463,0102017;0,688334808;2016
16835;16.02.2019;16.02.2020;;254,9100861;22,03088268;2019
16836;09.09.2016;17.03.2017;;281,6729192;0,656707755;2016
16838;12.02.2018;12.02.2019;22.06.2018;187,8438423;8,384170815;2018
16839;23.09.2016;23.09.2017;23.09.2017;357,469523;0,385752519;2016
16840;22.05.2016;22.05.2017;22.05.2017;338,5340241;7,853023885;2016
16841;11.08.2019;11.08.2020;;467,4880492;0,399690334;2019
16842;20.05.2019;20.05.2020;;382,0417479;9,712580011;2019
16843;19.11.2019;19.11.2020;;401,4443673;0,751628071;2019
16844;12.04.2016;12.04.2017;12.04.2017;312,9893162;0,109690065;2016
16845;24.08.2019;24.08.2020;;286,0889826;4,347252569;2019
16846;04.02.2016;04.02.2017;04.02.2017;275,6877036;1,488502072;2016
16847;09.06.2019;09.06.2020;;262,3027573;12,79997682;2019
16848;26.03.2019;26.03.2020;;441,7811891;0,48722222;2019
16849;31.01.2016;31.01.2017;31.01.2017;375,321599;0,469107722;2016
16852;20.05.2017;20.05.2018;;451,1268051;0,770249233;2017
16853;10.03.2017;09.03.2018;02.10.2017;716,6067636;0,410490561;2017
16854;14.07.2017;14.07.2018;;159,1136578;0,008069218;2017
16855;16.01.2018;16.01.2019;;712,8372617;0,93035136;2018
16856;06.08.2016;06.08.2017;;575,2021168;0,484852309;2016
16857;30.09.2019;30.09.2020;;221,5869759;3,177170934;2019
16858;12.01.2018;12.01.2019;12.01.2019;510,3479719;10,24617482;2018
16860;20.11.2016;20.11.2017;08.07.2017;277,3438668;0,882127098;2016
16861;03.05.2019;03.05.2020;;444,7241184;10,43004128;2019
16862;31.12.2018;31.12.2019;;397,8289165;10,97275971;2018
16863;04.01.2018;04.01.2019;;290,2988709;11,2493617;2018
16864;30.11.2017;30.11.2018;30.07.2018;220,1818438;15,40434627;2017
16866;22.06.2018;22.06.2019;22.06.2019;611,8022715;11,49019661;2018
16867;09.01.2017;09.01.2018;;333,5619901;0,122924913;2017
16868;22.12.2016;22.12.2017;22.12.2017;483,0466292;1,122275748;2016
16869;27.05.2018;27.05.2019;;489,9508535;0,070060393;2018
16870;10.04.2019;10.04.2020;;443,0385383;14,7073704;2019
16871;27.04.2017;27.04.2018;27.04.2018;382,3533571;14,18995507;2017
16872;09.06.2019;09.06.2020;;386,1394319;0,749274751;2019
16876;03.07.2018;03.07.2019;;614,5907554;8,811049045;2018
16877;10.10.2017;10.10.2018;;798,2035991;0,811646245;2017
16878;16.07.2017;16.07.2018;16.07.2018;460,4459664;0,240260495;2017
16879;04.12.2018;04.12.2019;04.12.2019;252,2346948;0,844557698;2018
16880;12.07.2017;12.07.2018;12.07.2018;449,444164;0,866214897;2017
16881;16.07.2019;16.07.2020;;326,5261717;0,776924985;2019
16882;20.06.2018;20.06.2019;;311,3688968;2,554911177;2018
16884;08.09.2016;08.09.2017;08.09.2017;572,2225442;0,529795572;2016
16885;15.06.2018;15.06.2019;15.06.2019;459,8507184;0,425109675;2018
16886;02.01.2016;02.01.2017;02.01.2017;550,1900899;0,794808185;2016
16887;17.03.2019;17.03.2020;;255,6343425;38,80314136;2019
16888;16.10.2017;16.10.2018;;463,7810709;1,677781817;2017
16889;23.07.2016;23.07.2017;03.03.2017;478,2979189;0,006281627;2016
16890;06.06.2016;06.06.2017;06.06.2017;270,4958738;0,699928859;2016
16891;08.06.2018;08.06.2019;;298,7803483;0,046370796;2018
16892;31.03.2018;31.03.2019;;188,7824283;0,151580194;2018
16895;10.09.2018;10.09.2019;;511,166934;0,785315166;2018
16896;07.04.2019;07.04.2020;;211,3854635;0,463204958;2019
16897;20.10.2016;20.10.2017;16.10.2017;353,3824637;0,479731962;2016
16898;16.11.2017;16.11.2018;;539,8653823;0,078886478;2017
16899;05.11.2018;05.11.2019;;418,3236971;5,662918282;2018
16900;10.07.2018;10.07.2019;;289,3516513;0,502258873;2018
16901;29.04.2017;29.04.2018;;219,3315219;0,268165814;2017
16902;09.02.2018;09.02.2019;;257,4802899;10,34929673;2018
16903;01.04.2018;01.04.2019;;287,6872451;0,579347978;2018
16904;24.01.2018;24.01.2019;;393,6973158;0,639791491;2018
16905;08.03.2016;08.03.2017;08.03.2017;353,5834561;0,582362601;2016
16906;24.05.2016;24.05.2017;;359,8558229;0,282953664;2016
16907;25.08.2018;25.08.2019;;290,732545;3,541802543;2018
16908;07.05.2018;07.05.2019;;359,6939627;0,155419797;2018
16909;01.04.2017;01.04.2018;01.04.2018;231,4623181;0,729540945;2017
16910;07.11.2019;07.11.2020;;302,6555325;3,486475898;2019
16911;26.08.2017;26.08.2018;26.08.2018;207,3464279;12,53813951;2017
16912;22.10.2019;22.10.2020;;286,9365998;22,28136855;2019
16913;22.11.2018;22.11.2019;22.11.2019;207,0785141;11,91339959;2018
16914;26.05.2016;26.05.2017;;347,9402726;14,06794765;2016
16916;12.04.2019;12.04.2020;;477,934477;0,843849417;2019
16917;28.08.2019;28.08.2020;;303,1334908;0,441328211;2019
16921;10.10.2016;10.10.2017;10.10.2017;515,5540295;10,77218642;2016
16922;01.04.2016;01.04.2017;01.04.2017;353,6166948;0,287948859;2016
16923;18.03.2017;18.03.2018;18.03.2018;254,2018373;0,519424425;2017
16924;01.01.2017;01.01.2018;01.07.2017;316,7853016;0,120997756;2017
16925;17.02.2016;17.02.2017;17.02.2017;239,2534182;4,21114E-05;2016
16926;16.09.2016;16.09.2017;16.09.2017;258,3590712;0,866538352;2016
16928;17.06.2017;17.06.2018;17.06.2018;339,9110419;6,827901039;2017
16929;21.07.2017;21.07.2018;;305,9657489;0,819984145;2017
16930;03.07.2018;03.07.2019;03.07.2019;429,4348636;0,037987763;2018
16931;27.11.2019;27.11.2020;;387,9678967;0,626733208;2019
16933;09.08.2019;09.08.2020;;342,4581929;5,459335734;2019
16935;10.04.2017;10.04.2018;10.04.2018;261,0186828;0,294397799;2017
16936;13.09.2017;13.09.2018;13.03.2018;648,3874949;0,363759693;2017
16938;26.03.2017;26.03.2018;26.03.2018;687,7246614;6,689958535;2017
16939;24.07.2016;24.07.2017;24.07.2017;212,2058313;0,211990973;2016
16940;30.12.2018;30.12.2019;;319,8054759;0,950482066;2018
16943;13.06.2019;13.06.2020;;402,7241393;6,996215752;2019
16944;04.12.2019;04.12.2020;;511,5955705;7,650677676;2019
16945;22.11.2019;21.07.2020;;550,8022857;0,158184929;2019
16946;06.12.2016;06.12.2017;06.12.2017;523,4735538;0,009763221;2016
16949;11.04.2017;11.04.2018;;238,0451953;0,0392789;2017
16950;23.02.2018;09.03.2018;09.03.2018;199,4257468;0,078806386;2018
16951;28.04.2018;28.04.2019;28.04.2019;648,2946287;14,5439564;2018
16952;05.10.2019;05.10.2020;;382,4553536;0,175039983;2019
16953;30.12.2017;30.12.2018;11.01.2018;691,962955;3,598284713;2017
16954;29.01.2017;29.01.2018;28.09.2017;517,4924057;13,38063036;2017
16955;11.10.2018;11.10.2019;;510,1316764;4,793273627;2018
16957;01.07.2018;01.07.2019;;364,1278195;15,91897749;2018
16958;12.06.2019;12.06.2020;;330,76032;0,943625689;2019
16959;01.06.2018;01.06.2019;;380,8091209;0,705270015;2018
16960;15.06.2016;15.06.2017;15.06.2017;430,3755748;0,006315031;2016
16961;01.07.2018;01.07.2019;;414,0405265;0,703540901;2018
16962;24.10.2018;24.10.2019;24.10.2019;481,8269896;14,95984387;2018
16963;28.04.2018;28.04.2019;;472,5445221;0,380114679;2018
16964;05.05.2018;05.05.2019;;310,8150744;0,598890634;2018
16965;12.11.2019;12.11.2020;;343,5885229;0,204357655;2019
16966;30.09.2016;30.09.2017;;479,3174587;0,084663767;2016
16967;20.09.2019;20.09.2020;;344,7548439;0,68048457;2019
16968;11.07.2017;11.07.2018;;389,2320767;0,157452479;2017
16969;08.08.2017;08.08.2018;08.08.2018;208,7844951;2,837279934;2017
16971;03.06.2019;03.06.2020;;412,9624802;0,177231291;2019
16973;11.01.2019;11.01.2020;;619,7311629;10,66412218;2019
16975;12.11.2018;12.11.2019;;238,1193895;16,27729204;2018
16976;02.10.2017;14.11.2017;14.11.2017;334,8602533;0,76084854;2017
16977;20.07.2017;20.07.2018;04.03.2018;404,5826577;3,216154033;2017
16978;11.10.2018;11.10.2019;11.04.2019;339,6784337;0,182343461;2018
16979;09.03.2017;09.09.2017;09.09.2017;365,6312754;0,472854556;2017
16980;04.05.2017;04.05.2018;29.05.2017;268,8672277;0,103230533;2017
16981;13.07.2017;13.07.2018;;548,3838812;0,564946813;2017
16982;13.12.2018;13.12.2019;;167,1555966;9,30862915;2018
16983;15.05.2016;15.05.2017;15.05.2017;461,0601528;10,4173408;2016
16984;18.07.2017;18.07.2018;18.07.2018;592,7478322;5,494418703;2017
16985;27.02.2018;21.02.2019;;496,1822849;20,46143803;2018
16986;28.07.2017;28.07.2018;28.07.2018;338,1562916;0,379499045;2017
16987;31.07.2017;31.07.2018;31.07.2018;269,3550162;0,50507127;2017
16988;13.05.2016;13.05.2017;;636,7069593;0,741288399;2016
16989;02.08.2018;02.08.2019;;729,9104906;0,743137412;2018
16990;01.08.2017;01.08.2018;;585,3486111;0,123251816;2017
16991;06.07.2018;06.07.2019;06.07.2019;611,7420364;0,167040343;2018
16993;01.01.2016;01.01.2017;01.01.2017;247,562714;0,08070588;2016
16994;21.05.2019;21.05.2020;;281,6131215;2,504632935;2019
16995;28.05.2017;28.05.2018;28.05.2018;320,1421889;13,94067528;2017
16997;13.03.2016;13.03.2017;13.03.2017;520,0144994;0,181944318;2016
16998;09.03.2018;09.03.2019;09.03.2019;296,6227316;0,326391758;2018
16999;16.06.2017;16.06.2018;16.06.2018;511,2590202;0,693284472;2017
17000;11.02.2019;11.02.2020;;971,747876;0,889182019;2019
17001;21.07.2016;21.07.2017;21.07.2017;624,8109292;0,181734364;2016
17002;16.11.2018;16.11.2019;16.11.2019;348,1584922;0,024793467;2018
17003;04.05.2017;04.05.2018;;409,7346818;0,871710065;2017
17004;13.12.2019;13.12.2020;;276,2266294;5,165800246;2019
17005;02.11.2018;02.11.2019;;332,9396193;0,352844979;2018
17006;13.10.2016;13.10.2017;13.10.2017;173,198535;0,860003372;2016
17008;24.11.2018;24.11.2019;;451,1740921;14,19401968;2018
17009;17.10.2017;17.10.2018;;296,2568676;0,077030725;2017
17010;27.06.2018;27.06.2019;;352,3034978;0,214338413;2018
17011;12.04.2019;12.04.2020;18.05.2019;490,4029375;4,069442893;2019
17012;27.06.2016;27.06.2017;03.04.2017;345,304366;0,879252171;2016
17013;07.08.2016;07.08.2017;07.08.2017;310,8977821;0,618861056;2016
17014;01.09.2018;01.09.2019;01.09.2019;330,0320535;11,26868703;2018
17015;30.05.2019;30.05.2020;27.07.2019;758,3641603;0,492716086;2019
17016;08.03.2016;08.03.2017;08.03.2017;511,7750531;0,659930318;2016
17019;08.09.2018;11.07.2019;;430,2836265;0,862618076;2018
17020;04.11.2016;04.11.2017;;338,1146829;0,268568881;2016
17021;11.02.2018;24.11.2018;;677,4853266;0,937339688;2018
17022;24.04.2019;24.04.2020;;362,2354473;5,756858603;2019
17023;29.03.2016;29.03.2017;29.03.2017;304,1810824;3,867844798;2016
17024;13.07.2016;13.07.2017;13.07.2017;308,5284212;0,183804818;2016
17025;25.10.2019;25.10.2020;22.11.2019;376,6951442;0,545663265;2019
17026;30.11.2019;30.11.2020;;546,9161235;0,743018545;2019
17027;18.12.2018;18.12.2019;18.12.2019;371,9151568;0,295843329;2018
17030;10.11.2017;10.11.2018;01.02.2018;449,8219579;0,428852926;2017
17031;26.07.2016;26.07.2017;26.07.2017;539,3318326;0,621107169;2016
17032;17.12.2018;22.11.2019;27.07.2019;738,1761316;0,258863022;2018
17033;07.01.2017;07.01.2018;07.01.2018;412,9576259;0,685790023;2017
17034;02.02.2019;26.03.2019;26.03.2019;459,3059714;7,750489869;2019
17035;07.09.2017;07.09.2018;07.09.2018;462,2905997;0,508432567;2017
17036;26.06.2016;26.06.2017;26.06.2017;163,3417882;0,027932406;2016
17037;13.11.2017;13.11.2018;13.11.2018;455,9674728;22,81353143;2017
17038;25.08.2016;25.08.2017;25.08.2017;489,8576493;0,430715812;2016
17039;24.06.2019;24.06.2020;;461,5319164;0,918641699;2019
17040;08.06.2019;08.06.2020;;399,7112901;0,194128475;2019
17041;10.07.2018;10.01.2019;10.01.2019;197,5337703;15,91791869;2018
17042;17.12.2018;17.12.2019;;264,5485096;0,804563901;2018
17043;22.03.2019;22.03.2020;;358,1968832;0,790572789;2019
17044;24.03.2017;24.03.2018;01.09.2017;253,9413817;10,39719863;2017
17045;25.05.2018;25.05.2019;17.01.2019;344,4247957;2,513098237;2018
17046;15.04.2017;15.04.2018;23.06.2017;725,923656;3,376909406;2017
17047;01.03.2019;01.03.2020;21.03.2019;403,0961095;4,477167041;2019
17048;11.11.2016;11.11.2017;;288,8817057;23,26569933;2016
17049;24.04.2018;24.04.2019;;754,7830515;0,198947823;2018
17050;12.07.2018;12.07.2019;12.01.2019;655,1137507;0,420559706;2018
17051;17.11.2016;17.11.2017;17.11.2017;333,8878587;0,46844349;2016
17052;07.12.2018;07.12.2019;;537,4980754;0,269669449;2018
17053;10.06.2017;15.10.2017;;436,561508;0,659952181;2017
17054;07.03.2017;07.03.2018;07.03.2018;324,0432358;0,603277917;2017
17055;03.12.2016;03.12.2017;03.12.2017;279,3342683;0,925241113;2016
17056;03.01.2017;03.01.2018;;248,6067399;0,333203412;2017
17057;14.06.2019;14.06.2020;;402,9933604;0,801166486;2019
17058;10.06.2016;10.06.2017;;287,2563104;3,091370895;2016
17059;02.10.2018;02.10.2019;02.10.2019;390,1650316;0,584790999;2018
17060;08.01.2017;08.01.2018;08.01.2018;439,7141315;0,312184464;2017
17061;14.12.2019;14.12.2020;;690,4103497;0,63292895;2019
17062;24.09.2016;24.09.2017;24.09.2017;387,0221675;0,658588339;2016
17063;31.01.2018;31.01.2019;;234,7042603;0,973743606;2018
17064;16.05.2018;16.05.2019;;381,9057579;0,063972243;2018
17065;09.11.2017;09.11.2018;09.11.2018;338,3278013;10,01713796;2017
17066;23.05.2019;23.05.2020;;288,733815;3,205200194;2019
17067;04.07.2016;04.07.2017;04.07.2017;201,6452555;0,524758327;2016
17068;14.03.2017;14.03.2018;14.03.2018;281,3476745;7,484176232;2017
17069;03.09.2019;03.09.2020;;804,3170822;0,383778513;2019
17070;11.04.2016;11.04.2017;;351,9937205;0,748664333;2016
17071;25.11.2018;25.11.2019;;389,0520538;25,4962488;2018
17072;10.02.2018;10.02.2019;;237,1752293;10,06701574;2018
17073;11.07.2019;11.07.2020;;318,5240808;14,45644417;2019
17074;31.01.2019;31.01.2020;;407,9215533;0,341078118;2019
17075;06.08.2016;06.08.2017;06.08.2017;385,7363831;0,678714193;2016
17076;25.02.2018;25.02.2019;;253,4236084;0,894579317;2018
17077;14.02.2017;14.02.2018;14.02.2018;336,7332628;0,552369948;2017
17080;20.10.2016;20.10.2017;20.10.2017;832,7358297;12,99225833;2016
17081;18.05.2018;18.05.2019;;615,2688031;0,454251402;2018
17082;23.05.2019;23.05.2020;;489,7755037;0,777847275;2019
17083;13.11.2016;12.11.2017;;314,1874148;5,35850688;2016
17084;23.11.2019;23.11.2020;12.12.2019;412,6961092;3,408166748;2019
17085;18.01.2018;18.01.2019;18.01.2019;275,0278275;7,600774321;2018
17086;16.11.2018;16.11.2019;24.10.2019;249,7879629;6,597774321;2018
17087;27.10.2017;27.10.2018;27.10.2018;491,0265619;0,344454814;2017
17088;06.02.2019;06.02.2020;;442,4346811;0,664151649;2019
17089;18.03.2019;18.03.2020;;641,5661319;15,67743802;2019
17090;09.02.2018;09.02.2019;09.02.2019;678,7178928;5,857110775;2018
17092;10.12.2019;10.12.2020;;587,3206204;12,244353;2019
17094;05.11.2016;05.11.2017;05.11.2017;542,4563752;25,22330149;2016
17095;14.04.2018;14.04.2019;14.04.2019;581,4014944;5,5100033;2018
17096;02.10.2017;02.10.2018;02.10.2018;264,2301871;0,913907071;2017
17097;16.09.2019;16.09.2020;;508,3410854;0,433590048;2019
17098;04.11.2018;06.09.2019;06.09.2019;448,0276416;10,10488654;2018
17100;28.03.2018;28.03.2019;;329,0492775;0,777707347;2018
17101;07.10.2019;07.10.2020;;374,890048;5,81853815;2019
17102;15.09.2016;15.09.2017;15.09.2017;306,8419114;4,184104534;2016
17103;11.07.2017;11.07.2018;11.07.2018;306,5531114;0,056935332;2017
17104;15.02.2019;15.02.2020;;389,3956934;8,31765287;2019
17105;10.04.2019;10.04.2020;;408,4312682;0,477776844;2019
17106;11.12.2019;11.12.2020;;419,5630269;3,023005941;2019
17107;12.03.2019;12.03.2020;;465,2580239;13,32432698;2019
17108;05.03.2018;05.03.2019;;561,7880212;1,830263523;2018
17109;27.07.2018;27.07.2019;;388,8534421;3,525774116;2018
17110;02.08.2016;02.08.2017;02.08.2017;377,6648569;0,246528546;2016
17113;21.12.2017;21.12.2018;21.12.2018;641,8097298;0,526478871;2017
17114;10.12.2019;10.12.2020;;260,1153866;0,655714771;2019
17115;05.07.2017;05.07.2018;;267,4288176;21,38398217;2017
17116;18.09.2018;18.09.2019;;348,4802449;6,472912719;2018
17117;20.02.2019;20.02.2020;;365,6576507;0,636608496;2019
17118;13.02.2019;13.02.2020;;398,590552;5,988236762;2019
17119;13.02.2017;13.02.2018;21.07.2017;574,2628371;0,439112055;2017
17120;26.01.2018;26.01.2019;26.01.2019;614,312552;0,500728989;2018
17121;07.09.2017;07.09.2018;07.09.2018;253,6855864;0,695944468;2017
17122;16.02.2017;16.02.2018;24.02.2017;341,9132537;0,335623757;2017
17123;09.10.2018;09.10.2019;;316,1900108;14,26880132;2018
17124;30.11.2018;30.11.2019;;669,5588716;0,766046527;2018
17125;14.11.2019;26.04.2020;;496,926319;12,10240582;2019
17128;30.08.2019;30.08.2020;;529,546641;0,009905952;2019
17131;19.02.2018;19.02.2019;;470,69698;0,224789385;2018
17132;04.02.2019;04.02.2020;;314,0999218;0,127602669;2019
17133;25.07.2017;25.07.2018;25.07.2018;210,2560649;3,095737056;2017
17134;21.04.2019;21.04.2020;;496,6485855;0,643145928;2019
17135;21.01.2019;04.11.2019;;504,944701;3,635584771;2019
17136;15.05.2019;15.05.2020;;493,8236436;0,221176211;2019
17138;03.09.2017;03.09.2018;03.09.2018;916,7174662;0,56820669;2017
17140;28.02.2018;28.02.2019;17.03.2018;310,0415618;11,53517147;2018
17141;23.02.2018;23.02.2019;;324,4691574;23,46358894;2018
17143;13.03.2017;07.03.2018;07.03.2018;534,7162607;0,679572647;2017
17145;23.03.2017;08.02.2018;;402,2750568;7,436139308;2017
17146;14.01.2017;14.01.2018;14.01.2018;1096,806522;0,560083891;2017
17147;25.12.2016;25.12.2017;25.12.2017;301,8091545;0,600658138;2016
17148;29.08.2018;29.08.2019;;317,781783;0,072481889;2018
17149;13.08.2019;13.08.2020;;266,6616424;0,432164494;2019
17150;19.04.2016;19.04.2017;19.04.2017;345,3146035;9,876170988;2016
17151;20.07.2019;20.07.2020;;213,3669517;6,119980543;2019
17152;15.10.2017;17.02.2018;20.10.2017;272,8361411;12,85531057;2017
